nome_cont,nro_proc,ano_fisc,tipo_rec,nro_acordao,dt_secao,relator,decisao,ementa
VOTORANTIM CIMENTOS S.A.,10880.908320/2013-28,2013,RECURSO VOLUNTARIO,1401-004.304,11/03/2020,NELSO KICHEL,"Vistos, relatados e discutidos os presentes autos.
Acordam os membros do Colegiado, por unanimidade de votos, dar provimento do recurso voluntário para reconhecer o crédito adicional de R$5.849.416,20 e homologar a compensação requerida, para os débitos ainda existentes, até o limite do crédito indicado.

(assinado digitalmente)
Luiz Augusto de Souza Gonçalves - Presidente

(assinado digitalmente)
Nelso Kichel - Relator.

Participaram da sessão de julgamento os Conselheiros: Cláudio de Andrade Camerano, Daniel Ribeiro Silva, Carlos André Soares Nogueira, Luciana YoshiharaArcangelo Zanin, Nelso Kichel, Letícia Domingues Costa Braga, Eduardo Morgado Rodrigues e Luiz Augusto de Souza Gonçalves (Presidente).","Assunto: Imposto sobre a Renda de Pessoa Jurídica - IRPJ
Ano-calendário: 2008
COMPENSAÇÃO TRIBUTÁRIA. DIREITO CREDITÓRIO. DIFERENÇA DE SALDO NEGATIVO DO IMPOSTO. ÔNUS DA PROVA. CRÉDITO ADICIONAL COMPROVADO.
O contribuinte que apurar crédito, inclusive os judiciais com trânsito em julgado, relativo atributo e/ou contribuição administrados pela Secretaria da Receita Federal do Brasil, passível de restituição ou de ressarcimento, po-derá utilizá-lo na compensação de débitos próprios relativos a quaisquer tri-butos e contribuições administrados por esse Órgão.
No processo de compensação tributária, o contribuinte é autor do pedido de aproveitamento de crédito contra a Fazenda Nacional, na declaração de compensação informada/entregue ao Fisco.
À luz do artigo 373, I, do CPC (Lei nº 13.105, de 2015), de aplicação subsidiária no processo administrativo tributário federal, compete ao autor do pedido de crédito o ônus da prova do fato constitutivo do seu direito de crédito alegado, mediante apresentação de elementos de prova hábeis e idôneos da existência do crédito contra a Fazenda Nacional para que seja aferida a liquidez e certeza, nos termos do art. 170 do Código Tributário Nacional.
O momento para a produção ou apresentação das provas está previsto nos arts. 15 e 16, §§ 4º e 5º, do Decreto nº 70.235/72 e alterações posteriores.
A compensação tributária apresentada, informada à Receita Federal do Brasil extingue o débito tributário na data da transmissão da DCOMP, sob condição resolutória, pois dependente de ulterior verificação, conforme legislação de regência.
Os requisitos de certeza e liquidez do crédito utilizado na DCOMP devem estar preenchidos ou atendidos, por conseguinte, na data de transmissão da declaração de compensação tributária.
Restando demonstrada a existência da diferença de direito creditório pleiteado na DCOMP, a titulo de saldo negativo do imposto ainda não deferida pela decisões anteriores nos autos, defere-se o crédito adicional utilizado e homologa-se a compensação tributária até o limite do crédito deferido."
GERIZA PARTICIPACOES E EMPRENDIMENTOS LTDA,10665.904602/2012-10,2012,RECURSO VOLUNTARIO,1002-001.084,03/03/2020,MARCELO JOSE LUZ DE MACEDO,"Vistos, relatados e discutidos os presentes autos.
Acordam os membros do colegiado, por unanimidade de votos, em rejeitar a preliminar suscitada e, no mérito, em negar provimento ao Recurso Voluntário.
(documento assinado digitalmente)
Ailton Neves da Silva - Presidente
(documento assinado digitalmente)
Marcelo Jose Luz de Macedo - Relator

Participaram do presente julgamento os Conselheiros: Ailton Neves da Silva (Presidente), Rafael Zedral, Marcelo Jose Luz de Macedo e Thiago Dayan da Luz Barros","ASSUNTO: IMPOSTO SOBRE A RENDA DE PESSOA JURÍDICA (IRPJ)
Período de apuração: 01/10/2009 a 31/12/2009
PUBLICAÇÕES E INTIMAÇÕES EM NOME DO PATRONO DO CONTRIBUINTE. DESCABIMENTO.
No processo administrativo fiscal, é incabível o pedido para que todas as publicações ou intimações sejam feitas em nome do patrono do contribuinte.
COMPENSAÇÃO TRIBUTÁRIA.
Apenas os créditos líquidos e certos são passíveis de compensação tributária, conforme artigo 170 do Código Tributário Nacional
DIREITO CREDITÓRIO. ÔNUS DA PROVA.
Incumbe ao sujeito passivo a demonstração, acompanhada das provas hábeis, da composição e a existência do crédito ,que alega possuir junto Fazenda Nacional para que sejam aferidas sua liquidez e certeza pela autoridade administrativa"
MIL MARCAS COMERCIO DE VEICULOS E ACESSORIOS LTDA,15983.001123/2009-65,2009,RECURSO VOLUNTARIO,1002-001.088,04/03/2020,MARCELO JOSE LUZ DE MACEDO,"Vistos, relatados e discutidos os presentes autos.
Acordam os membros do colegiado, por unanimidade de votos, em negar provimento ao Recurso Voluntário.
(documento assinado digitalmente)
Ailton Neves da Silva - Presidente
(documento assinado digitalmente)
Marcelo Jose Luz de Macedo - Relator

Participaram do presente julgamento os Conselheiros: Ailton Neves da Silva (Presidente), Rafael Zedral, Marcelo Jose Luz de Macedo e Thiago Dayan da Luz Barros","ASSUNTO: IMPOSTO SOBRE A RENDA DE PESSOA JURÍDICA (IRPJ)
Ano-calendário: 2006
LUCRO PRESUMIDO. PERCENTUAL DE PRESUNÇÃO. RECEITAS DE SERVIÇOS DE INTERMEDIAÇÃO. 32%.
Nos termos do artigo 15, III, b, da Lei nº 9.249/1995, a base de cálculo presumida do IRPJ será determinada mediante a aplicação do percentual de 32% sobre a receita bruta auferida com as atividades de intermediação de negócios. No caso, o contribuinte auferiu receitas de comissão pela intermediação de financiamentos, sobre as quais deve ser aplicado o referido percentual.
LANÇAMENTO REFLEXO: CSLL
Decorrendo a inexigência da imputação que fundamentou o lançamento do IRPJ, deve ser adotada a mesma decisão proferida para a Contribuição Social, na medida em que não há fatos ou argumentos a ensejar conclusão diversa."
J R MEDICINA DO TRABALHO LIMITADA,10830.720173/2009-75,2009,RECURSO VOLUNTARIO,1002-001.085,03/03/2020,MARCELO JOSE LUZ DE MACEDO,"Vistos, relatados e discutidos os presentes autos.
Acordam os membros do colegiado, por unanimidade de votos, em negar provimento ao Recurso Voluntário.
(documento assinado digitalmente)
Ailton Neves da Silva - Presidente
(documento assinado digitalmente)
Marcelo Jose Luz de Macedo - Relator

Participaram do presente julgamento os Conselheiros: Ailton Neves da Silva (Presidente), Rafael Zedral, Marcelo Jose Luz de Macedo e Thiago Dayan da Luz Barros","ASSUNTO: IMPOSTO SOBRE A RENDA DE PESSOA JURÍDICA (IRPJ)
Data do fato gerador: 30/09/1999, 31/12/1999, 31/03/2000, 30/09/2000, 31/12/2000, 31/12/2001
IRPJ. LUCRO PRESUMIDO. COEFICIENTE DE PRESUNÇÃO DE 8%. SERVIÇOS HOSPITALARES. ASPECTO OBJETIVO DA ATIVIDADE EXECUTADA. TEMA 217 DE REPETITIVOS DO STJ.
Para fins do pagamento dos tributos com as alíquotas reduzidas, a expressão serviços hospitalares, constante do artigo 15, § 1º, inciso III, da Lei 9.249/95, deve ser interpretada de forma objetiva (ou seja, sob a perspectiva da atividade realizada pelo contribuinte), porquanto a lei, ao conceder o benefício fiscal, não considerou a característica ou a estrutura do contribuinte em si (critério subjetivo), mas a natureza do próprio serviço prestado (assistência à saúde).
Devem ser considerados serviços hospitalares aqueles que se vinculam às atividades desenvolvidas pelos hospitais, voltados diretamente à promoção da saúde, de sorte que, em regra, mas não necessariamente, são prestados no interior do estabelecimento hospitalar, excluindo-se as simples consultas médicas, atividade que não se identifica com as prestadas no âmbito hospitalar, mas nos consultórios médicos.
As modificações introduzidas pela Lei 11.727/08 não se aplicam às demandas decididas anteriormente à sua vigência, bem como de que a redução de alíquota prevista na Lei 9.249/95 não se refere a toda a receita bruta da empresa contribuinte genericamente considerada, mas sim àquela parcela da receita proveniente unicamente da atividade específica sujeita ao benefício fiscal, desenvolvida pelo contribuinte, nos exatos termos do § 2º do artigo 15 da Lei 9.249/95.
No caso concreto, o contribuinte demonstrou tão somente a prestação de serviços ambulatoriais de consulta e não serviços de urgência ou emergência, razão pela qual não pode ser equiparado aos serviços hospitalares."
VIACAO BRASILIA S/A,10680.906700/2009-06,2009,RECURSO VOLUNTARIO,1002-001.112,05/03/2020,THIAGO DAYAN DA LUZ BARROS,"Vistos, relatados e discutidos os presentes autos.
Acordam os membros do colegiado, por unanimidade de votos, em dar provimento ao Recurso Voluntário. Votou pelas conclusões o conselheiro Ailton Neves da Silva.
(documento assinado digitalmente)
Ailton Neves da Silva - Presidente
(documento assinado digitalmente)
Thiago Dayan da Luz Barros - Relator

Participaram do presente julgamento os Conselheiros: Ailton Neves da Silva, Rafael Zedral, Marcelo José Luz de Macedo e Thiago Dayan da Luz Barros","ASSUNTO: NORMAS GERAIS DE DIREITO TRIBUTÁRIO
Exercício: 2006
RETIFICAÇÃO DA DCTF APÓS DESPACHO DECISÓRIO
É possível a retificação da DCTF após o despacho decisório, cabendo às unidades de origem e de julgamento avaliar a possibilidade de diligenciar as informações que se demonstrem necessárias à comprovação do erro de fato.

ASSUNTO: IMPOSTO SOBRE A RENDA DE PESSOA JURÍDICA (IRPJ)
Exercício: 2006
ACÓRDÃO PROFERIDO NO ÂMBITO DA DELEGACIA DA RECEITA FEDERAL DE JULGAMENTOS - DRJ
Cabe à DRJ utilizar-se de argumentos capazes de refutar os fatos e fundamentos argumentados pelo contribuinte, cuja decisão será inválida caso não esteja devidamente motivada nesse sentido"
SADA SERVICOS MECANICOS LTDA,10435.000284/2004-10,2004,RECURSO VOLUNTARIO,1301-004.416,10/03/2020,BIANCA FELICIA ROTHSCHILD,"Vistos, relatados e discutidos os presentes autos.

Acordam os membros do colegiado, por unanimidade de votos e na parte devolvida ao colegiado, em negar provimento ao recurso voluntário para manter a exigência de multa isolada por falta de recolhimento de estimativa.
(documento assinado digitalmente)
Fernando Brasil de Oliveira Pinto - Presidente
(documento assinado digitalmente)
Bianca Felícia Rothschild - Relatora

Participaram do presente julgamento os Conselheiros: Roberto Silva Junior, José Eduardo Dornelas Souza, Ricardo Antonio Carvalho Barbosa, Rogério Garcia Peres, Giovana Pereira de Paiva Leite, Lucas Esteves Borges, Bianca Felícia Rothschild e Fernando Brasil de Oliveira Pinto (Presidente).","ASSUNTO: CONTRIBUIÇÃO SOCIAL SOBRE O LUCRO LÍQUIDO (CSLL)
Exercício: 2000, 2001, 2002, 2003
MULTA ISOLADA. ESTIMATIVAS.
A aplicação da multa preceituada no artigo 44, inciso I, c/c o §1º, inciso IV, da Lei nº 9.436/96, decorre do inadimplemento da obrigação do contribuinte em recolher os valores dos tributos estimados, uma vez ser sua a opção por proceder dessa forma e não apurar o IRPJ e tributos reflexos na forma regular, trimestralmente. A penalidade está prevista em norma tributária vigente, artigo 2º da Lei nº 9.430/96, e independe de haver ou não saldo de tributo devido ao final do período, não cabendo à autoridade administrativa de julgamento retirar a eficácia de norma tributária."
GENTLEMAN SERVICOS EIRELI,10120.729566/2012-56,2012,RECURSO VOLUNTARIO,1301-004.461,11/03/2020,JOSE EDUARDO DORNELAS SOUZA,"Vistos, relatados e discutidos os presentes autos.
Acordam os membros do colegiado, por unanimidade de votos, em rejeitar a arguição de prescrição intercorrente, e, no mérito, em negar provimento ao recurso voluntário.

(documento assinado digitalmente)
Fernando Brasil de Oliveira Pinto - Presidente
(documento assinado digitalmente)
José Eduardo Dornelas Souza - Relator

Participaram do presente julgamento os Conselheiros: Roberto Silva Júnior, José Eduardo Dornelas Souza, Ricardo Antonio Carvalho Barbosa, Rogério Garcia Peres, Giovana Pereira de Paiva Leite, Lucas Esteves Borges, Bianca Felícia Rothschild e Fernando Brasil de Oliveira Pinto (Presidente).","ASSUNTO: IMPOSTO SOBRE A RENDA DE PESSOA JURÍDICA (IRPJ)
Ano-calendário: 2008, 2009
LUCRO PRESUMIDO. PRESTAÇÃO DE SERVIÇOS EM GERAL. FORNECIMENTO DE MATERIAIS. BASE DE CÁLCULO.
A receita bruta auferida pela pessoa jurídica tributada com base no lucro presumido, decorrente da prestação de serviços em geral, como limpeza e locação de mão de obra, ainda que sejam fornecidos os materiais, está sujeita à aplicação do percentual de 32% (trinta e dois por cento) para determinação da base de cálculo do IRPJ e CSLL.
PRESCRIÇÃO INTERCORRENTE. PROCESSO ADMINISTRATIVO FISCAL. INOCORRÊNCIA. SÚMULA CARF Nº. 11. APLICAÇÃO.
Súmula CARF nº 11: Não se aplica a prescrição intercorrente no processo administrativo fiscal.
PERÍCIA. INDEFERIMENTO.
Deve ser indeferido pedido de perícia quando a autoridade julgadora considerá-lo prescindível para a solução da lide."
INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL,10880.903222/2011-32,2011,RECURSO VOLUNTARIO,1301-004.421,10/03/2020,BIANCA FELICIA ROTHSCHILD,"Vistos, relatados e discutidos os presentes autos.

Acordam os membros do colegiado, por unanimidade de votos, em negar provimento ao recurso voluntário.
(documento assinado digitalmente)
Fernando Brasil de Oliveira Pinto - Presidente
(documento assinado digitalmente)
Bianca Felícia Rothschild - Relatora

Participaram do presente julgamento os Conselheiros: Roberto Silva Junior, José Eduardo Dornelas Souza, Ricardo Antonio Carvalho Barbosa, Rogério Garcia Peres, Giovana Pereira de Paiva Leite, Lucas Esteves Borges, Bianca Felícia Rothschild e Fernando Brasil de Oliveira Pinto (Presidente).","ASSUNTO: IMPOSTO SOBRE A RENDA DE PESSOA JURÍDICA (IRPJ)
Ano-calendário: 2003
IRPJ. PER/DCOMP. COMPENSAÇÃO. SALDO NEGATIVO DE IRPJ.
Súmula CARF nº 80: Na apuração do IRPJ, a pessoa jurídica poderá deduzir do imposto devido o valor do imposto de renda retido na fonte, desde que comprovada a retenção e o cômputo das receitas correspondentes na base de cálculo do imposto."
INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL,10880.900958/2009-34,2009,RECURSO VOLUNTARIO,1301-004.459,11/03/2020,BIANCA FELICIA ROTHSCHILD,"Vistos, relatados e discutidos os presentes autos.

Acordam os membros do colegiado, por unanimidade de votos, em negar provimento ao recurso voluntário.
(documento assinado digitalmente)
Fernando Brasil de Oliveira Pinto - Presidente
(documento assinado digitalmente)
Bianca Felícia Rothschild - Relatora

Participaram do presente julgamento os Conselheiros: Roberto Silva Junior, José Eduardo Dornelas Souza, Ricardo Antonio Carvalho Barbosa, Rogério Garcia Peres, Giovana Pereira de Paiva Leite, Lucas Esteves Borges, Bianca Felícia Rothschild e Fernando Brasil de Oliveira Pinto (Presidente).","ASSUNTO: IMPOSTO SOBRE A RENDA DE PESSOA JURÍDICA (IRPJ)
Período de apuração: 01/01/2001 a 31/12/2001
DCOMP. PAGAMENTO INDEVIDO. NÃO COMPROVAÇÃO.
A mera alegação da existência do crédito, desacompanhada de elementos cabais de prova, não é suficiente para reformar a decisão não homologatória de compensação."
O MUSTAD & SON BRASIL ARTEFATOS DE PESCA LTDA,11080.004328/2003-20,2003,RECURSO VOLUNTARIO,1201-003.669,11/03/2020,BARBARA MELO CARNEIRO,"Vistos, relatados e discutidos os presentes autos.
Acordam os membros do colegiado, por unanimidade, em negar provimento ao recurso.
(documento assinado digitalmente)
Lizandro Rodrigues de Souza - Presidente
(documento assinado digitalmente)
Bárbara Melo Carneiro - Relatora

Participaram do presente julgamento os Conselheiros: Neudson Cavalcante Albuquerque, Luis Henrique Marotti Toselli, Allan Marcel Warwar Teixeira, Gisele Barra Bossa, Efigênio de Freitas Junior, Alexandre Evaristo Pinto, Bárbara Melo Carneiro e Lizandro Rodrigues de Sousa (Presidente).","ASSUNTO: NORMAS GERAIS DE DIREITO TRIBUTÁRIO
Ano-calendário: 2003
AUSÊNCIA DE EXIGÊNCIA DE MPF PARA ANÁLISE DE DECLARAÇÃO DE COMPENSAÇÃO.
Não é exigida a expedição de MPF em casos de revisão interna das declarações, nos termos do art. 11, inciso IV, da Portaria RFB nº 4.066/2007.
HOMOLOGAÇÃO TÁCITA DOS PEDIDOS DE COMPENSAÇÃO. INEXISTÊNCIA.
Nos termos do art. 210 do CTN, os prazos tributários, inclusive decadenciais, são contados com a exclusão do dia do início e inclusão do dia do vencimento. Assim sendo, não há homologação tácita de pedidos de compensação, transmitidos no dia 09/05/2003, cujo despacho decisório de não homologação foi recebido no último dia do prazo decadencial (09/05/2008).

ASSUNTO: IMPOSTO SOBRE A RENDA DE PESSOA JURÍDICA (IRPJ)
Ano-calendário: 2003
DEDUÇÃO DE IRRF DE PERÍODOS ANTERIORES AO DA APURAÇÃO DO IRPJ. IMPOSSIBILIDADE. SÚMULA CARF Nº 80.
Em decorrência da sistemática de tributação adotada, o imposto de renda retido na fonte (quando comprovado) incidente sobre as receitas que integram o lucro tributável e constitui antecipação do IRPJ é passível de dedução na apuração do valor a pagar ou para compor o saldo negativo do IRPJ do período de apuração em que houve a retenção."
PROMON ENGENHARIA LTDA,19515.001732/2010-25,2010,RECURSO VOLUNTARIO,1301-004.423,10/03/2020,JOSE EDUARDO DORNELAS SOUZA,"Vistos, relatados e discutidos os presentes autos.
Acordam os membros do colegiado, por unanimidade de votos, em dar provimento ao recurso voluntário.
(documento assinado digitalmente)
Fernando Brasil de Oliveira Pinto - Presidente
(documento assinado digitalmente)
José Eduardo Dornelas Souza - Relator

Participaram do presente julgamento os Conselheiros: Roberto Silva Júnior, José Eduardo Dornelas Souza, Ricardo Antonio Carvalho Barbosa, Rogério Garcia Peres, Giovana Pereira de Paiva Leite, Lucas Esteves Borges, Bianca Felícia Rothschild e Fernando Brasil de Oliveira Pinto (Presidente).","ASSUNTO: NORMAS GERAIS DE DIREITO TRIBUTÁRIO
Ano-calendário: 2005
DESPESAS COM PERDAS
São dedutíveis as despesas com perdas, com amparo no art. 9º da Lei nº 9.430/97, pois, embora a atividade de emprestar dinheiro não conste no contrato social da Recorrente, os empréstimos foram necessários para viabilizar as atividades contratadas pela Recorrente, para que ela pudesse cumprir contrato celebrado com a PETROBRÁS, cujas receitas decorrentes desse contrato foram tributadas.

ASSUNTO: PROCESSO ADMINISTRATIVO FISCAL
Ano-calendário: 2005
LANÇAMENTOS DERIVADOS
Cancelada a exigência de IRPJ, igual sorte caberá à de CSLL, se houver sido realizada com base nos mesmos elementos de prova."
